FID,Id,Name,zone,sci_name,Specie,spec_code,thai_name,local_name,dbh_cm,height_m,crow_cov_s,3d,date_surve,status,lat,long,detail,attach
235,D11-3_235,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0280751409,99.8914652743, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
236,D11-3_236,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0279268436,99.8913226664, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
237,D11-3_237,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0277246198999,99.8912656233, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
239,D11-3_239,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.028221191,99.89129771, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
240,D11-3_240,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0282796109999,99.8913785211999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
241,D11-3_241,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0283784756999,99.8914593323, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
242,D11-3_242,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0283290433999,99.8915781720999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
243,D11-3_243,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0282077094999,99.8915829257, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
244,D11-3_244,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0278931397,99.8915496505999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
245,D11-3_245,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0279605475999,99.8916209544999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
246,D11-3_246,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0281088447,99.8917065192, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
247,D11-3_247,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0281762525,99.8917445479, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
250,D11-3_250,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0278706703999,99.8917112727999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
251,D11-3_251,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0279066213,99.8916399688999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
252,D11-3_252,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0279830168,99.8918396197999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
253,D11-3_253,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0280818815999,99.8918110982999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
256,D11-3_256,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0277493361999,99.8916922583999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
257,D11-3_257,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0277762993999,99.8919441989, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
258,D11-3_258,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0276280018999,99.8915876793, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
